,광역권,지역명,규모구분,연도,월,분양가,평당분양가,평가,날짜
1230,비수도권,세종,전체,2016,12,2705.0,819.0,보통,2016-12-01
1231,비수도권,세종,전용면적 60㎡이하,2016,12,2769.0,839.0,보통,2016-12-01
1232,비수도권,세종,전용면적 60㎡초과 85㎡이하,2016,12,2706.0,820.0,보통,2016-12-01
1233,비수도권,세종,전용면적 85㎡초과 102㎡이하,2016,12,2676.0,810.0,보통,2016-12-01
1234,비수도권,세종,전용면적 102㎡초과,2016,12,2673.0,810.0,보통,2016-12-01
1235,비수도권,강원,전체,2016,12,2087.0,632.0,저렴,2016-12-01
1236,비수도권,강원,전용면적 60㎡이하,2016,12,2085.0,631.0,저렴,2016-12-01
1237,비수도권,강원,전용면적 60㎡초과 85㎡이하,2016,12,2085.0,631.0,저렴,2016-12-01
1238,비수도권,강원,전용면적 85㎡초과 102㎡이하,2016,12,2248.0,681.0,저렴,2016-12-01
1239,비수도권,강원,전용면적 102㎡초과,2016,12,2247.0,680.0,저렴,2016-12-01
1240,비수도권,충북,전체,2016,12,2081.0,630.0,저렴,2016-12-01
1241,비수도권,충북,전용면적 60㎡이하,2016,12,2099.0,636.0,저렴,2016-12-01
1242,비수도권,충북,전용면적 60㎡초과 85㎡이하,2016,12,2100.0,636.0,저렴,2016-12-01
1243,비수도권,충북,전용면적 85㎡초과 102㎡이하,2016,12,2855.0,865.0,보통,2016-12-01
1244,비수도권,충북,전용면적 102㎡초과,2016,12,2362.0,715.0,저렴,2016-12-01
1245,비수도권,충남,전체,2016,12,2274.0,689.0,저렴,2016-12-01
1246,비수도권,충남,전용면적 60㎡이하,2016,12,2355.0,713.0,저렴,2016-12-01
1247,비수도권,충남,전용면적 60㎡초과 85㎡이하,2016,12,2273.0,688.0,저렴,2016-12-01
1248,비수도권,충남,전용면적 85㎡초과 102㎡이하,2016,12,2926.0,886.0,보통,2016-12-01
1249,비수도권,충남,전용면적 102㎡초과,2016,12,2685.0,813.0,보통,2016-12-01
1250,비수도권,전북,전체,2016,12,2004.0,607.0,저렴,2016-12-01
1251,비수도권,전북,전용면적 60㎡이하,2016,12,2265.0,686.0,저렴,2016-12-01
1252,비수도권,전북,전용면적 60㎡초과 85㎡이하,2016,12,2004.0,607.0,저렴,2016-12-01
1253,비수도권,전북,전용면적 85㎡초과 102㎡이하,2016,12,2305.0,698.0,저렴,2016-12-01
1254,비수도권,전북,전용면적 102㎡초과,2016,12,2321.0,703.0,저렴,2016-12-01
1255,비수도권,전남,전체,2016,12,2078.0,629.0,저렴,2016-12-01
1256,비수도권,전남,전용면적 60㎡이하,2016,12,2058.0,623.0,저렴,2016-12-01
1257,비수도권,전남,전용면적 60㎡초과 85㎡이하,2016,12,2074.0,628.0,저렴,2016-12-01
1258,비수도권,전남,전용면적 85㎡초과 102㎡이하,2016,12,2467.0,747.0,저렴,2016-12-01
1259,비수도권,전남,전용면적 102㎡초과,2016,12,2319.0,702.0,저렴,2016-12-01
1260,비수도권,경북,전체,2016,12,2311.0,700.0,저렴,2016-12-01
1261,비수도권,경북,전용면적 60㎡이하,2016,12,2327.0,705.0,저렴,2016-12-01
1262,비수도권,경북,전용면적 60㎡초과 85㎡이하,2016,12,2314.0,701.0,저렴,2016-12-01
1263,비수도권,경북,전용면적 85㎡초과 102㎡이하,2016,12,2690.0,815.0,보통,2016-12-01
1264,비수도권,경북,전용면적 102㎡초과,2016,12,2499.0,757.0,저렴,2016-12-01
1265,비수도권,경남,전체,2016,12,2388.0,723.0,저렴,2016-12-01
1266,비수도권,경남,전용면적 60㎡이하,2016,12,2478.0,750.0,저렴,2016-12-01
1267,비수도권,경남,전용면적 60㎡초과 85㎡이하,2016,12,2380.0,721.0,저렴,2016-12-01
1268,비수도권,경남,전용면적 85㎡초과 102㎡이하,2016,12,2872.0,870.0,보통,2016-12-01
1269,비수도권,경남,전용면적 102㎡초과,2016,12,2621.0,794.0,저렴,2016-12-01
1270,비수도권,제주,전체,2016,12,3132.0,949.0,보통,2016-12-01
1271,비수도권,제주,전용면적 60㎡이하,2016,12,4091.0,1239.0,보통,2016-12-01
1272,비수도권,제주,전용면적 60㎡초과 85㎡이하,2016,12,3048.0,923.0,보통,2016-12-01
1273,비수도권,제주,전용면적 85㎡초과 102㎡이하,2016,12,3157.0,956.0,보통,2016-12-01
1274,비수도권,제주,전용면적 102㎡초과,2016,12,3082.0,933.0,보통,2016-12-01
1275,수도권,서울,전체,2017,1,6450.0,1954.0,비쌈,2017-01-01
1276,수도권,서울,전용면적 60㎡이하,2017,1,6662.0,2018.0,비쌈,2017-01-01
1277,수도권,서울,전용면적 60㎡초과 85㎡이하,2017,1,6500.0,1969.0,비쌈,2017-01-01
1278,수도권,서울,전용면적 85㎡초과 102㎡이하,2017,1,7030.0,2130.0,비쌈,2017-01-01
1279,수도권,서울,전용면적 102㎡초과,2017,1,6771.0,2051.0,비쌈,2017-01-01
1280,수도권,인천,전체,2017,1,3132.0,949.0,보통,2017-01-01
1281,수도권,인천,전용면적 60㎡이하,2017,1,3181.0,963.0,보통,2017-01-01
1282,수도권,인천,전용면적 60㎡초과 85㎡이하,2017,1,3137.0,950.0,보통,2017-01-01
1283,수도권,인천,전용면적 85㎡초과 102㎡이하,2017,1,3275.0,992.0,보통,2017-01-01
1284,수도권,인천,전용면적 102㎡초과,2017,1,4201.0,1273.0,보통,2017-01-01
1285,수도권,경기,전체,2017,1,3554.0,1076.0,보통,2017-01-01
1286,수도권,경기,전용면적 60㎡이하,2017,1,3609.0,1093.0,보통,2017-01-01
1287,수도권,경기,전용면적 60㎡초과 85㎡이하,2017,1,3508.0,1063.0,보통,2017-01-01
1288,수도권,경기,전용면적 85㎡초과 102㎡이하,2017,1,3360.0,1018.0,보통,2017-01-01
1289,수도권,경기,전용면적 102㎡초과,2017,1,4229.0,1281.0,보통,2017-01-01
1290,비수도권,부산,전체,2017,1,3244.0,983.0,보통,2017-01-01
1291,비수도권,부산,전용면적 60㎡이하,2017,1,3030.0,918.0,보통,2017-01-01
1292,비수도권,부산,전용면적 60㎡초과 85㎡이하,2017,1,3240.0,981.0,보통,2017-01-01
1293,비수도권,부산,전용면적 85㎡초과 102㎡이하,2017,1,3354.0,1016.0,보통,2017-01-01
1294,비수도권,부산,전용면적 102㎡초과,2017,1,4214.0,1276.0,보통,2017-01-01
1295,비수도권,대구,전체,2017,1,3121.0,945.0,보통,2017-01-01
1296,비수도권,대구,전용면적 60㎡이하,2017,1,3608.0,1093.0,보통,2017-01-01
1297,비수도권,대구,전용면적 60㎡초과 85㎡이하,2017,1,3129.0,948.0,보통,2017-01-01
1298,비수도권,대구,전용면적 85㎡초과 102㎡이하,2017,1,3045.0,922.0,보통,2017-01-01
1299,비수도권,대구,전용면적 102㎡초과,2017,1,5014.0,1519.0,비쌈,2017-01-01
1300,비수도권,광주,전체,2017,1,2778.0,841.0,보통,2017-01-01
1301,비수도권,광주,전용면적 60㎡이하,2017,1,2557.0,774.0,저렴,2017-01-01
1302,비수도권,광주,전용면적 60㎡초과 85㎡이하,2017,1,2790.0,845.0,보통,2017-01-01
1303,비수도권,광주,전용면적 85㎡초과 102㎡이하,2017,1,2817.0,853.0,보통,2017-01-01
1304,비수도권,광주,전용면적 102㎡초과,2017,1,3273.0,991.0,보통,2017-01-01
1305,비수도권,대전,전체,2017,1,2685.0,813.0,보통,2017-01-01
1306,비수도권,대전,전용면적 60㎡이하,2017,1,2671.0,809.0,보통,2017-01-01
1307,비수도권,대전,전용면적 60㎡초과 85㎡이하,2017,1,2660.0,806.0,보통,2017-01-01
1308,비수도권,대전,전용면적 85㎡초과 102㎡이하,2017,1,2600.0,787.0,저렴,2017-01-01
1309,비수도권,대전,전용면적 102㎡초과,2017,1,4328.0,1311.0,보통,2017-01-01
1310,비수도권,울산,전체,2017,1,3260.0,987.0,보통,2017-01-01
1311,비수도권,울산,전용면적 60㎡이하,2017,1,2858.0,866.0,보통,2017-01-01
1312,비수도권,울산,전용면적 60㎡초과 85㎡이하,2017,1,3272.0,991.0,보통,2017-01-01
1313,비수도권,울산,전용면적 85㎡초과 102㎡이하,2017,1,,,False,2017-01-01
1314,비수도권,울산,전용면적 102㎡초과,2017,1,3177.0,962.0,보통,2017-01-01
1315,비수도권,세종,전체,2017,1,2705.0,819.0,보통,2017-01-01
1316,비수도권,세종,전용면적 60㎡이하,2017,1,2769.0,839.0,보통,2017-01-01
1317,비수도권,세종,전용면적 60㎡초과 85㎡이하,2017,1,2706.0,820.0,보통,2017-01-01
1318,비수도권,세종,전용면적 85㎡초과 102㎡이하,2017,1,2676.0,810.0,보통,2017-01-01
1319,비수도권,세종,전용면적 102㎡초과,2017,1,2673.0,810.0,보통,2017-01-01
1320,비수도권,강원,전체,2017,1,2085.0,631.0,저렴,2017-01-01
1321,비수도권,강원,전용면적 60㎡이하,2017,1,2084.0,631.0,저렴,2017-01-01
1322,비수도권,강원,전용면적 60㎡초과 85㎡이하,2017,1,2083.0,631.0,저렴,2017-01-01
1323,비수도권,강원,전용면적 85㎡초과 102㎡이하,2017,1,2213.0,670.0,저렴,2017-01-01
1324,비수도권,강원,전용면적 102㎡초과,2017,1,2246.0,680.0,저렴,2017-01-01
1325,비수도권,충북,전체,2017,1,2105.0,637.0,저렴,2017-01-01
1326,비수도권,충북,전용면적 60㎡이하,2017,1,2142.0,649.0,저렴,2017-01-01
1327,비수도권,충북,전용면적 60㎡초과 85㎡이하,2017,1,2124.0,643.0,저렴,2017-01-01
1328,비수도권,충북,전용면적 85㎡초과 102㎡이하,2017,1,2855.0,865.0,보통,2017-01-01
1329,비수도권,충북,전용면적 102㎡초과,2017,1,2362.0,715.0,저렴,2017-01-01
1330,비수도권,충남,전체,2017,1,2235.0,677.0,저렴,2017-01-01
1331,비수도권,충남,전용면적 60㎡이하,2017,1,2335.0,707.0,저렴,2017-01-01
1332,비수도권,충남,전용면적 60㎡초과 85㎡이하,2017,1,2236.0,677.0,저렴,2017-01-01
1333,비수도권,충남,전용면적 85㎡초과 102㎡이하,2017,1,2963.0,897.0,보통,2017-01-01
1334,비수도권,충남,전용면적 102㎡초과,2017,1,2679.0,811.0,보통,2017-01-01
1335,비수도권,전북,전체,2017,1,2006.0,607.0,저렴,2017-01-01
1336,비수도권,전북,전용면적 60㎡이하,2017,1,2315.0,701.0,저렴,2017-01-01
1337,비수도권,전북,전용면적 60㎡초과 85㎡이하,2017,1,2004.0,607.0,저렴,2017-01-01
1338,비수도권,전북,전용면적 85㎡초과 102㎡이하,2017,1,2305.0,698.0,저렴,2017-01-01
1339,비수도권,전북,전용면적 102㎡초과,2017,1,2321.0,703.0,저렴,2017-01-01
1340,비수도권,전남,전체,2017,1,2078.0,629.0,저렴,2017-01-01
1341,비수도권,전남,전용면적 60㎡이하,2017,1,2058.0,623.0,저렴,2017-01-01
1342,비수도권,전남,전용면적 60㎡초과 85㎡이하,2017,1,2074.0,628.0,저렴,2017-01-01
1343,비수도권,전남,전용면적 85㎡초과 102㎡이하,2017,1,2467.0,747.0,저렴,2017-01-01
1344,비수도권,전남,전용면적 102㎡초과,2017,1,2319.0,702.0,저렴,2017-01-01
1345,비수도권,경북,전체,2017,1,2312.0,700.0,저렴,2017-01-01
1346,비수도권,경북,전용면적 60㎡이하,2017,1,2328.0,705.0,저렴,2017-01-01
1347,비수도권,경북,전용면적 60㎡초과 85㎡이하,2017,1,2315.0,701.0,저렴,2017-01-01
1348,비수도권,경북,전용면적 85㎡초과 102㎡이하,2017,1,2690.0,815.0,보통,2017-01-01
1349,비수도권,경북,전용면적 102㎡초과,2017,1,2540.0,769.0,저렴,2017-01-01
1350,비수도권,경남,전체,2017,1,2390.0,724.0,저렴,2017-01-01
1351,비수도권,경남,전용면적 60㎡이하,2017,1,2478.0,750.0,저렴,2017-01-01
1352,비수도권,경남,전용면적 60㎡초과 85㎡이하,2017,1,2382.0,721.0,저렴,2017-01-01
1353,비수도권,경남,전용면적 85㎡초과 102㎡이하,2017,1,2872.0,870.0,보통,2017-01-01
1354,비수도권,경남,전용면적 102㎡초과,2017,1,2623.0,794.0,저렴,2017-01-01
1355,비수도권,제주,전체,2017,1,3124.0,946.0,보통,2017-01-01
1356,비수도권,제주,전용면적 60㎡이하,2017,1,4091.0,1239.0,보통,2017-01-01
1357,비수도권,제주,전용면적 60㎡초과 85㎡이하,2017,1,3036.0,920.0,보통,2017-01-01
1358,비수도권,제주,전용면적 85㎡초과 102㎡이하,2017,1,3157.0,956.0,보통,2017-01-01
1359,비수도권,제주,전용면적 102㎡초과,2017,1,3082.0,933.0,보통,2017-01-01
1360,수도권,서울,전체,2017,2,6464.0,1958.0,비쌈,2017-02-01
1361,수도권,서울,전용면적 60㎡이하,2017,2,6668.0,2020.0,비쌈,2017-02-01
1362,수도권,서울,전용면적 60㎡초과 85㎡이하,2017,2,6522.0,1976.0,비쌈,2017-02-01
1363,수도권,서울,전용면적 85㎡초과 102㎡이하,2017,2,6655.0,2016.0,비쌈,2017-02-01
1364,수도권,서울,전용면적 102㎡초과,2017,2,6893.0,2088.0,비쌈,2017-02-01
1365,수도권,인천,전체,2017,2,3167.0,959.0,보통,2017-02-01
1366,수도권,인천,전용면적 60㎡이하,2017,2,3197.0,968.0,보통,2017-02-01
1367,수도권,인천,전용면적 60㎡초과 85㎡이하,2017,2,3171.0,960.0,보통,2017-02-01
1368,수도권,인천,전용면적 85㎡초과 102㎡이하,2017,2,3275.0,992.0,보통,2017-02-01
1369,수도권,인천,전용면적 102㎡초과,2017,2,4201.0,1273.0,보통,2017-02-01
1370,수도권,경기,전체,2017,2,3607.0,1093.0,보통,2017-02-01
1371,수도권,경기,전용면적 60㎡이하,2017,2,3652.0,1106.0,보통,2017-02-01
1372,수도권,경기,전용면적 60㎡초과 85㎡이하,2017,2,3562.0,1079.0,보통,2017-02-01
1373,수도권,경기,전용면적 85㎡초과 102㎡이하,2017,2,3454.0,1046.0,보통,2017-02-01
1374,수도권,경기,전용면적 102㎡초과,2017,2,4296.0,1301.0,보통,2017-02-01
1375,비수도권,부산,전체,2017,2,3243.0,982.0,보통,2017-02-01
1376,비수도권,부산,전용면적 60㎡이하,2017,2,3030.0,918.0,보통,2017-02-01
1377,비수도권,부산,전용면적 60㎡초과 85㎡이하,2017,2,3239.0,981.0,보통,2017-02-01
1378,비수도권,부산,전용면적 85㎡초과 102㎡이하,2017,2,3354.0,1016.0,보통,2017-02-01
1379,비수도권,부산,전용면적 102㎡초과,2017,2,4214.0,1276.0,보통,2017-02-01
1380,비수도권,대구,전체,2017,2,3158.0,956.0,보통,2017-02-01
1381,비수도권,대구,전용면적 60㎡이하,2017,2,3608.0,1093.0,보통,2017-02-01
1382,비수도권,대구,전용면적 60㎡초과 85㎡이하,2017,2,3167.0,959.0,보통,2017-02-01
1383,비수도권,대구,전용면적 85㎡초과 102㎡이하,2017,2,3045.0,922.0,보통,2017-02-01
1384,비수도권,대구,전용면적 102㎡초과,2017,2,5014.0,1519.0,비쌈,2017-02-01
1385,비수도권,광주,전체,2017,2,2778.0,841.0,보통,2017-02-01
1386,비수도권,광주,전용면적 60㎡이하,2017,2,2557.0,774.0,저렴,2017-02-01
1387,비수도권,광주,전용면적 60㎡초과 85㎡이하,2017,2,2790.0,845.0,보통,2017-02-01
1388,비수도권,광주,전용면적 85㎡초과 102㎡이하,2017,2,2817.0,853.0,보통,2017-02-01
1389,비수도권,광주,전용면적 102㎡초과,2017,2,3273.0,991.0,보통,2017-02-01
1390,비수도권,대전,전체,2017,2,2721.0,824.0,보통,2017-02-01
1391,비수도권,대전,전용면적 60㎡이하,2017,2,2776.0,841.0,보통,2017-02-01
1392,비수도권,대전,전용면적 60㎡초과 85㎡이하,2017,2,2681.0,812.0,보통,2017-02-01
1393,비수도권,대전,전용면적 85㎡초과 102㎡이하,2017,2,2600.0,787.0,저렴,2017-02-01
1394,비수도권,대전,전용면적 102㎡초과,2017,2,4328.0,1311.0,보통,2017-02-01
1395,비수도권,울산,전체,2017,2,3263.0,988.0,보통,2017-02-01
1396,비수도권,울산,전용면적 60㎡이하,2017,2,2858.0,866.0,보통,2017-02-01
1397,비수도권,울산,전용면적 60㎡초과 85㎡이하,2017,2,3274.0,992.0,보통,2017-02-01
1398,비수도권,울산,전용면적 85㎡초과 102㎡이하,2017,2,,,False,2017-02-01
1399,비수도권,울산,전용면적 102㎡초과,2017,2,3177.0,962.0,보통,2017-02-01
1400,비수도권,세종,전체,2017,2,2705.0,819.0,보통,2017-02-01
1401,비수도권,세종,전용면적 60㎡이하,2017,2,2769.0,839.0,보통,2017-02-01
1402,비수도권,세종,전용면적 60㎡초과 85㎡이하,2017,2,2706.0,820.0,보통,2017-02-01
1403,비수도권,세종,전용면적 85㎡초과 102㎡이하,2017,2,2676.0,810.0,보통,2017-02-01
1404,비수도권,세종,전용면적 102㎡초과,2017,2,2673.0,810.0,보통,2017-02-01
1405,비수도권,강원,전체,2017,2,2090.0,633.0,저렴,2017-02-01
1406,비수도권,강원,전용면적 60㎡이하,2017,2,2082.0,630.0,저렴,2017-02-01
1407,비수도권,강원,전용면적 60㎡초과 85㎡이하,2017,2,2090.0,633.0,저렴,2017-02-01
1408,비수도권,강원,전용면적 85㎡초과 102㎡이하,2017,2,2221.0,673.0,저렴,2017-02-01
1409,비수도권,강원,전용면적 102㎡초과,2017,2,2251.0,682.0,저렴,2017-02-01
1410,비수도권,충북,전체,2017,2,2044.0,619.0,저렴,2017-02-01
1411,비수도권,충북,전용면적 60㎡이하,2017,2,2049.0,620.0,저렴,2017-02-01
1412,비수도권,충북,전용면적 60㎡초과 85㎡이하,2017,2,2061.0,624.0,저렴,2017-02-01
1413,비수도권,충북,전용면적 85㎡초과 102㎡이하,2017,2,2855.0,865.0,보통,2017-02-01
1414,비수도권,충북,전용면적 102㎡초과,2017,2,2358.0,714.0,저렴,2017-02-01
1415,비수도권,충남,전체,2017,2,2236.0,677.0,저렴,2017-02-01
1416,비수도권,충남,전용면적 60㎡이하,2017,2,2335.0,707.0,저렴,2017-02-01
1417,비수도권,충남,전용면적 60㎡초과 85㎡이하,2017,2,2238.0,678.0,저렴,2017-02-01
1418,비수도권,충남,전용면적 85㎡초과 102㎡이하,2017,2,2963.0,897.0,보통,2017-02-01
1419,비수도권,충남,전용면적 102㎡초과,2017,2,2679.0,811.0,보통,2017-02-01
1420,비수도권,전북,전체,2017,2,2009.0,608.0,저렴,2017-02-01
1421,비수도권,전북,전용면적 60㎡이하,2017,2,2346.0,710.0,저렴,2017-02-01
1422,비수도권,전북,전용면적 60㎡초과 85㎡이하,2017,2,1987.0,602.0,저렴,2017-02-01
1423,비수도권,전북,전용면적 85㎡초과 102㎡이하,2017,2,2305.0,698.0,저렴,2017-02-01
1424,비수도권,전북,전용면적 102㎡초과,2017,2,2300.0,696.0,저렴,2017-02-01
1425,비수도권,전남,전체,2017,2,2093.0,634.0,저렴,2017-02-01
1426,비수도권,전남,전용면적 60㎡이하,2017,2,2058.0,623.0,저렴,2017-02-01
1427,비수도권,전남,전용면적 60㎡초과 85㎡이하,2017,2,2096.0,635.0,저렴,2017-02-01
1428,비수도권,전남,전용면적 85㎡초과 102㎡이하,2017,2,2467.0,747.0,저렴,2017-02-01
1429,비수도권,전남,전용면적 102㎡초과,2017,2,2319.0,702.0,저렴,2017-02-01
1430,비수도권,경북,전체,2017,2,2307.0,699.0,저렴,2017-02-01
1431,비수도권,경북,전용면적 60㎡이하,2017,2,2340.0,709.0,저렴,2017-02-01
1432,비수도권,경북,전용면적 60㎡초과 85㎡이하,2017,2,2306.0,698.0,저렴,2017-02-01
1433,비수도권,경북,전용면적 85㎡초과 102㎡이하,2017,2,2690.0,815.0,보통,2017-02-01
1434,비수도권,경북,전용면적 102㎡초과,2017,2,2540.0,769.0,저렴,2017-02-01
1435,비수도권,경남,전체,2017,2,2384.0,722.0,저렴,2017-02-01
1436,비수도권,경남,전용면적 60㎡이하,2017,2,2575.0,780.0,저렴,2017-02-01
1437,비수도권,경남,전용면적 60㎡초과 85㎡이하,2017,2,2375.0,719.0,저렴,2017-02-01
1438,비수도권,경남,전용면적 85㎡초과 102㎡이하,2017,2,2872.0,870.0,보통,2017-02-01
1439,비수도권,경남,전용면적 102㎡초과,2017,2,2716.0,823.0,보통,2017-02-01
1440,비수도권,제주,전체,2017,2,3134.0,949.0,보통,2017-02-01
1441,비수도권,제주,전용면적 60㎡이하,2017,2,4038.0,1223.0,보통,2017-02-01
1442,비수도권,제주,전용면적 60㎡초과 85㎡이하,2017,2,3042.0,921.0,보통,2017-02-01
